positive,0.307530843772
positive,0.400054167038
positive,0.225623698306
positive,0.204485827907
negative,0.333107006727
negative,0.527497039815
negative,0.368540450717
negative,0.431930026897
negative,0.357919126921
negative,0.286774938903
negative,0.404980974908
negative,0.38868424424
negative,0.382799792902
negative,0.35066226568
negative,0.328359462335
negative,0.321998980457
negative,0.391966491489
negative,0.511492385671
negative,0.284787930234
negative,0.300057187777
negative,0.345077248897
negative,0.380333544765
negative,0.316232955921
negative,0.513269961792
negative,0.402977965821
negative,0.487438401321
negative,0.52161668116
positive,0.157662896833
negative,0.265517345502
negative,0.299560539036
negative,0.461900853594
negative,0.479468635745
negative,0.342477631057
negative,0.329103065281
negative,0.379215077686
negative,0.339598614239
negative,0.497056211539
negative,0.389227362949
negative,0.260925675078
positive,0.288866661302
positive,0.554864453552
positive,0.364850950378
positive,0.36301865903
positive,0.332749580778
positive,0.321269934607
positive,0.319535189167
positive,0.584777562522
positive,0.329774658347
positive,0.446424488373
positive,0.356248494227
positive,0.499016725749
positive,0.383837102673
positive,0.351802503474
positive,0.365496650152
positive,0.41041945167
positive,0.355725720539
positive,0.609653567629
positive,0.295710282505
positive,0.274964764482
positive,0.28766331466
positive,0.258686076195
positive,0.32331130312
positive,0.420623432474
positive,0.358712368421
positive,0.374941360104
positive,0.449215119359
positive,0.448401383296
positive,0.278529749439
positive,0.2253119087
positive,0.349596154436
positive,0.508979303798
positive,0.250786287494
positive,0.352998643836
positive,0.22590740059
positive,0.37886057022
positive,0.370351129721
positive,0.34722620505
positive,0.385822148303
positive,0.298014194182
negative,0.619514066525
negative,0.334901789092
negative,0.536084181336
negative,0.508382607384
negative,0.518882897336
negative,0.530262127426
negative,0.439609404567
negative,0.553833273216
negative,0.675061590088
negative,0.38340698549
negative,0.434644026656
negative,0.647257639292
negative,0.36930668818
negative,0.457667346125
negative,0.485830436908
negative,0.400818486284
negative,0.542477027963
negative,0.502878692792
negative,0.568804744106
negative,0.476010081674
negative,0.548899244076
negative,0.509002882665
negative,0.397920482217
negative,0.500364921403
negative,0.524813197975
negative,0.333635897441
negative,0.376689486665
negative,0.602040949858
negative,0.560670869034
negative,0.428325848097
negative,0.59245794992
negative,0.477058096283
negative,0.505702723253
negative,0.52571839504
negative,0.649824202623
negative,0.53595053315
negative,0.510523003117
negative,0.568505301301
negative,0.582641223051
negative,0.546020505403
negative,0.464069843627
negative,0.460007384789
negative,0.564767157929
negative,0.417116598592
negative,0.363616058684
negative,0.348592537334
negative,0.57035339625
negative,0.566541743367
negative,0.356079101338
negative,0.4065339765
negative,0.67626847451
negative,0.560934791966
negative,0.536129504433
negative,0.497773278141
negative,0.373481680043
negative,0.475322533404
negative,0.504594961704
negative,0.280096949578
negative,0.577692822452
negative,0.509931761366
negative,0.259803935801
negative,0.550724464071
negative,0.589567711413
negative,0.482610226024
negative,0.536679449207
negative,0.524975390413
negative,0.436565194016
negative,0.493556522905
negative,0.488733729686
negative,0.528945034128
negative,0.530475646168
negative,0.443477140301
negative,0.452373425633
negative,0.572818232684
negative,0.405369448902
negative,0.497057360009
negative,0.396635895504
negative,0.372572693517
negative,0.522243568352
negative,0.600562674106
negative,0.632320256249
negative,0.553159213727
negative,0.517235006107
negative,0.477215737365
negative,0.542580113642
negative,0.505531917809
negative,0.57344614937
negative,0.364414096444
negative,0.362028511142
negative,0.373966211449
negative,0.489622593916
negative,0.247931340623
negative,0.647949347366
negative,0.443994019198
negative,0.563220165963
negative,0.531116379856
negative,0.540005094276
negative,0.505725180164
negative,0.384661904442
negative,0.721681486035
negative,0.798876193326
negative,0.70911696643
negative,0.622840579829
negative,0.645925581082
negative,0.799889598842
negative,0.671898969229
negative,0.715432359873
negative,0.738809549217
negative,0.686556834798
negative,0.634268238272
negative,0.646408087897
negative,0.71349095036
negative,0.725652202195
negative,0.670786163685
negative,0.682500244198
negative,0.780313740405
negative,0.555849613634
negative,0.633494295471
negative,0.921266346729
negative,0.732847297523
negative,0.781631784106
negative,0.833202803137
negative,0.870108079664
negative,0.777109468169
negative,0.776601394202
negative,0.756926870314
negative,0.742161195288
negative,0.805477405091
negative,0.776980058669
negative,0.82261305166
negative,0.6544560793
negative,0.455990810056
negative,0.640171992088
negative,0.683047497885
negative,0.700070482942
negative,0.595001624632
negative,0.808131398927
negative,0.686667927681
negative,0.946489332472
negative,0.718062437595
negative,0.741521571437
negative,0.663892413231
negative,0.797240228394
negative,0.576034285848
negative,0.680659907529
negative,0.699073258105
negative,0.574398057336
negative,0.601001723909
negative,0.492645166414
negative,0.604362033323
negative,0.709317828054
negative,0.65337400724
negative,0.529921965963
negative,0.436042118619
negative,0.406502073876
negative,0.779364178848
negative,0.409271781476
negative,0.473457438459
negative,0.39690068255
negative,0.488267936914
negative,0.613354462509
negative,0.598209007527
negative,0.57883331133
negative,0.606647776384
negative,0.79255554605
negative,0.694661033222
negative,0.651787103917
negative,0.750811040115
negative,0.651248492158
negative,0.568619503495
negative,0.575842715837
negative,0.654523967483
negative,0.767241229266
negative,0.657606578237
negative,0.607420041513
negative,0.660099543906
negative,0.54501968732
negative,0.554800858115
